window_idx,true_label,original_xgboost_score,counterfactual_perfect_score,improvement,reduction_pct
569,0,6.3e-05,0.999999,0.999936,1586948.1
570,1,0.999927,0.999999,7.2e-05,0.01
571,1,0.999907,0.999999,9.2e-05,0.01
572,1,0.999678,0.999999,0.000321,0.03
573,0,7.7e-05,0.999999,0.999922,1298431.37
574,0,0.00033,0.999999,0.999669,302920.82
575,0,0.007616,0.999999,0.992383,13030.22
576,0,0.000431,0.999999,0.999568,231912.95
577,0,0.012571,0.999999,0.987428,7854.8
578,0,4.9e-05,0.999999,0.99995,2040297.9
579,0,0.000203,0.999999,0.999796,492486.08
580,0,0.001927,0.999999,0.998072,51793.82
581,0,0.000222,0.999999,0.999777,450329.71
582,1,0.999934,0.999999,6.5e-05,0.01
583,0,0.000109,0.999999,0.99989,917246.12
584,1,0.999727,0.999999,0.000272,0.03
585,1,0.998857,0.999999,0.001142,0.11
586,1,0.999757,0.999999,0.000242,0.02
587,0,3.9e-05,0.999999,0.99996,2563342.73
588,0,0.00037,0.999999,0.999629,270162.7
589,0,0.004574,0.999999,0.995425,21762.63
590,0,0.000902,0.999999,0.999097,110763.41
591,0,0.002187,0.999999,0.997812,45624.48
592,1,0.99926,0.999999,0.000739,0.07
593,0,0.00023,0.999999,0.999769,434663.28
594,1,0.999772,0.999999,0.000227,0.02
595,1,0.999496,0.999999,0.000503,0.05
596,0,0.000284,0.999999,0.999715,351999.93
597,0,0.000388,0.999999,0.999611,257625.06
598,0,0.000106,0.999999,0.999893,943206.3
599,0,0.000186,0.999999,0.999813,537504.97
600,1,0.999943,0.999999,5.6e-05,0.01
601,0,0.000169,0.999999,0.99983,591580.38
602,1,0.999866,0.999999,0.000133,0.01
603,0,0.00013,0.999999,0.999869,769070.84
604,0,0.000277,0.999999,0.999722,360897.44
605,0,0.001649,0.999999,0.99835,60542.39
606,1,0.99993,0.999999,6.9e-05,0.01
607,0,0.00013,0.999999,0.999869,769070.84
608,1,0.99967,0.999999,0.000329,0.03
609,1,0.99988,0.999999,0.000119,0.01
610,1,0.999881,0.999999,0.000118,0.01
611,1,0.99983,0.999999,0.000169,0.02
612,0,3.8e-05,0.999999,0.999961,2630784.0
613,1,0.999741,0.999999,0.000258,0.03
614,0,0.000284,0.999999,0.999715,351999.93
615,0,0.000145,0.999999,0.999854,689506.93
616,1,0.99994,0.999999,5.9e-05,0.01
617,0,0.000326,0.999999,0.999673,306638.75
618,0,0.001216,0.999999,0.998783,82136.08
619,1,0.999782,0.999999,0.000217,0.02
620,1,0.99996,0.999999,3.9e-05,0.0
621,1,0.999961,0.999999,3.8e-05,0.0
622,1,0.999776,0.999999,0.000223,0.02
623,1,0.900709,0.999999,0.09929,11.02
624,0,4.4e-05,0.999999,0.999955,2272108.61
625,1,0.999864,0.999999,0.000135,0.01
626,1,0.99992,0.999999,7.9e-05,0.01
627,1,0.996523,0.999999,0.003476,0.35
628,0,0.000315,0.999999,0.999684,317349.93
629,0,7e-05,0.999999,0.999929,1428265.96
630,0,4.6e-05,0.999999,0.999953,2173338.4
631,1,0.999853,0.999999,0.000146,0.01
632,0,0.000105,0.999999,0.999894,952189.32
633,0,0.000397,0.999999,0.999602,251782.57
634,0,0.000632,0.999999,0.999367,158125.19
635,0,3.4e-05,0.999999,0.999965,2940208.76
636,0,4.6e-05,0.999999,0.999953,2173338.4
637,0,0.003511,0.999999,0.996488,28381.8
638,1,0.999894,0.999999,0.000105,0.01
639,1,0.999869,0.999999,0.00013,0.01
640,0,6.6e-05,0.999999,0.999933,1514820.48
641,0,0.000241,0.999999,0.999758,414820.13
642,1,0.997195,0.999999,0.002804,0.28
643,1,0.99983,0.999999,0.000169,0.02
644,1,0.999977,0.999999,2.2e-05,0.0
645,1,0.999765,0.999999,0.000234,0.02
646,0,0.000151,0.999999,0.999848,662107.15
647,0,0.000288,0.999999,0.999711,347109.82
648,1,0.999936,0.999999,6.3e-05,0.01
649,1,0.999552,0.999999,0.000447,0.04
650,1,0.999836,0.999999,0.000163,0.02
651,1,0.998166,0.999999,0.001833,0.18
652,1,0.999683,0.999999,0.000316,0.03
653,0,5.8e-05,0.999999,0.999941,1723739.01
654,1,0.999904,0.999999,9.5e-05,0.01
655,1,0.99987,0.999999,0.000129,0.01
656,0,3.4e-05,0.999999,0.999965,2940208.76
657,0,0.001395,0.999999,0.998604,71584.0
658,0,0.000265,0.999999,0.999734,377243.88
659,0,0.000924,0.999999,0.999075,108123.83
660,1,0.999702,0.999999,0.000297,0.03
661,0,0.000391,0.999999,0.999608,255647.68
662,0,0.000236,0.999999,0.999763,423610.44
663,0,0.000148,0.999999,0.999851,675529.36
664,0,0.001235,0.999999,0.998764,80870.92
665,1,0.999835,0.999999,0.000164,0.02
666,0,4.2e-05,0.999999,0.999957,2380283.27
667,1,0.999948,0.999999,5.1e-05,0.01
668,1,0.999744,0.999999,0.000255,0.03
669,1,0.999975,0.999999,2.4e-05,0.0
670,0,0.000706,0.999999,0.999293,141540.91
671,0,8.4e-05,0.999999,0.999915,1190233.31
672,0,0.000298,0.999999,0.999701,335458.88
673,1,0.999967,0.999999,3.2e-05,0.0
674,1,0.999922,0.999999,7.7e-05,0.01
675,0,0.000565,0.999999,0.999434,176887.84
676,1,0.999969,0.999999,3e-05,0.0
677,1,0.999812,0.999999,0.000188,0.02
678,1,0.999956,0.999999,4.3e-05,0.0
679,1,0.999961,0.999999,3.8e-05,0.0
680,0,0.001612,0.999999,0.998387,61934.29
681,0,0.001288,0.999999,0.998711,77539.07
682,1,0.986021,0.999999,0.013978,1.42
683,0,0.000138,0.999999,0.999861,724484.46
684,1,0.999986,0.999999,1.3e-05,0.0
685,0,0.000189,0.999999,0.99981,528972.01
686,1,0.998572,0.999999,0.001427,0.14
687,0,0.001518,0.999999,0.998481,65775.65
688,0,0.000218,0.999999,0.999781,458594.1
689,0,0.000138,0.999999,0.999861,724484.46
690,1,0.999807,0.999999,0.000192,0.02
691,0,0.003081,0.999999,0.996918,32356.86
692,1,0.999966,0.999999,3.3e-05,0.0
693,1,0.819856,0.999999,0.180143,21.97
694,1,0.999954,0.999999,4.5e-05,0.0
695,1,0.999838,0.999999,0.000161,0.02
696,0,0.000224,0.999999,0.999775,446308.2
697,0,0.000538,0.999999,0.999461,185769.97
698,1,0.999918,0.999999,8.1e-05,0.01
699,1,0.999777,0.999999,0.000222,0.02
700,0,0.001377,0.999999,0.998622,72521.04
701,1,0.999902,0.999999,9.7e-05,0.01
702,0,3.3e-05,0.999999,0.999966,3029282.04
703,0,0.000239,0.999999,0.99976,418292.12
704,0,0.000563,0.999999,0.999436,177516.56
705,0,0.000549,0.999999,0.99945,182045.86
706,0,6.9e-05,0.999999,0.99993,1448963.92
707,1,0.999903,0.999999,9.6e-05,0.01
708,0,8.5e-05,0.999999,0.999914,1176231.03
709,1,0.999866,0.999999,0.000133,0.01
710,0,0.000199,0.999999,0.9998,502386.81
711,1,0.999888,0.999999,0.000111,0.01
712,0,3.4e-05,0.999999,0.999965,2940208.76
713,0,0.000143,0.999999,0.999856,699151.11
714,1,0.999924,0.999999,7.5e-05,0.01
715,0,0.000608,0.999999,0.999391,164370.82
716,1,0.999872,0.999999,0.000127,0.01
717,1,0.999896,0.999999,0.000103,0.01
718,0,0.012477,0.999999,0.987522,7914.73
719,1,0.999887,0.999999,0.000112,0.01
720,0,0.000191,0.999999,0.999808,523432.28
721,0,7.5e-05,0.999999,0.999924,1333054.26
722,0,0.000303,0.999999,0.999696,329921.78
723,0,0.000108,0.999999,0.999891,925739.28
724,1,0.999855,0.999999,0.000144,0.01
725,0,0.000396,0.999999,0.999603,252418.63
726,1,0.999934,0.999999,6.5e-05,0.01
727,0,0.001388,0.999999,0.998611,71945.52
728,1,0.999738,0.999999,0.000261,0.03
729,1,0.999444,0.999999,0.000555,0.06
730,0,0.000161,0.999999,0.999838,620978.82
731,0,0.000119,0.999999,0.99988,840164.69
732,0,0.000295,0.999999,0.999704,338871.22
733,0,3.4e-05,0.999999,0.999965,2940208.76
734,0,7.4e-05,0.999999,0.999925,1351067.42
735,1,0.999761,0.999999,0.000238,0.02
736,0,0.000111,0.999999,0.999888,900718.85
737,0,0.000374,0.999999,0.999625,267272.27
738,0,2.2e-05,0.999999,0.999977,4543284.87
739,0,0.000244,0.999999,0.999755,409718.86
740,1,0.999965,0.999999,3.4e-05,0.0
741,1,0.999694,0.999999,0.000305,0.03
742,1,0.999961,0.999999,3.8e-05,0.0
743,1,0.999894,0.999999,0.000105,0.01
744,1,0.999982,0.999999,1.7e-05,0.0
745,0,0.002309,0.999999,0.99769,43208.56
746,0,0.00014,0.999999,0.999859,714133.99
747,0,4.5e-05,0.999999,0.999954,2221626.31
748,1,0.999954,0.999999,4.5e-05,0.0
749,1,0.999931,0.999999,6.8e-05,0.01
750,1,0.999918,0.999999,8.1e-05,0.01
751,1,0.999965,0.999999,3.4e-05,0.0
752,0,0.005457,0.999999,0.994542,18225.04
753,0,0.00143,0.999999,0.998569,69829.51
754,1,0.995795,0.999999,0.004204,0.42
755,1,0.999705,0.999999,0.000294,0.03
756,1,0.99989,0.999999,0.000109,0.01
757,1,0.99988,0.999999,0.000119,0.01
758,1,0.993523,0.999999,0.006476,0.65
759,0,0.000145,0.999999,0.999854,689506.93
760,0,8.7e-05,0.999999,0.999912,1149192.05
761,0,2.3e-05,0.999999,0.999976,4345832.25
762,0,0.000154,0.999999,0.999845,649207.84
763,1,0.999965,0.999999,3.4e-05,0.0
764,1,0.999101,0.999999,0.000898,0.09
765,0,8.9e-05,0.999999,0.99991,1123368.16
766,1,0.999948,0.999999,5.1e-05,0.01
767,1,0.999938,0.999999,6.1e-05,0.01
768,0,0.000195,0.999999,0.999804,512693.71
769,0,0.000773,0.999999,0.999226,129264.3
770,0,0.004047,0.999999,0.995952,24609.58
771,0,0.00067,0.999999,0.999329,149151.36
772,1,0.999866,0.999999,0.000133,0.01
773,1,0.99902,0.999999,0.00098,0.1
774,1,0.999942,0.999999,5.7e-05,0.01
775,0,0.000996,0.999999,0.999003,100300.5
776,0,0.000321,0.999999,0.999678,311416.47
777,1,0.999944,0.999999,5.5e-05,0.01
778,1,0.999873,0.999999,0.000126,0.01
779,1,0.999981,0.999999,1.8e-05,0.0
780,1,0.999937,0.999999,6.2e-05,0.01
781,1,0.999928,0.999999,7.1e-05,0.01
782,0,8.6e-05,0.999999,0.999913,1162554.35
783,0,0.000133,0.999999,0.999866,751722.43
784,0,0.000874,0.999999,0.999125,114315.05
785,0,0.001177,0.999999,0.998822,84860.96
786,0,4.2e-05,0.999999,0.999957,2380283.27
787,1,0.868555,0.999999,0.131444,15.13
788,1,0.999856,0.999999,0.000143,0.01
789,0,4.2e-05,0.999999,0.999957,2380283.27
790,1,0.999928,0.999999,7.2e-05,0.01
791,0,0.000126,0.999999,0.999873,793487.02
792,0,0.001579,0.999999,0.99842,63230.76
793,0,0.000118,0.999999,0.999881,847284.98
794,1,0.999927,0.999999,7.2e-05,0.01
795,1,0.999921,0.999999,7.8e-05,0.01
796,1,0.99988,0.999999,0.000119,0.01
797,0,9.4e-05,0.999999,0.999905,1063615.57
798,1,0.999949,0.999999,5e-05,0.01
799,0,9.8e-05,0.999999,0.999901,1020203.04
800,1,0.999948,0.999999,5.1e-05,0.01
801,1,0.999961,0.999999,3.8e-05,0.0
802,1,0.99987,0.999999,0.000129,0.01
803,1,0.999964,0.999999,3.5e-05,0.0
804,0,0.000488,0.999999,0.999511,204813.63
805,0,0.043428,0.999999,0.956571,2202.66
806,0,0.000924,0.999999,0.999075,108123.83
807,1,0.999965,0.999999,3.4e-05,0.0
808,1,0.998173,0.999999,0.001826,0.18
809,0,0.002957,0.999999,0.997042,33717.91
810,0,0.000178,0.999999,0.999821,561665.64
811,1,0.999935,0.999999,6.4e-05,0.01
812,0,0.000124,0.999999,0.999875,806285.78
813,1,0.999705,0.999999,0.000294,0.03
814,0,0.006259,0.999999,0.99374,15876.95
815,0,9.8e-05,0.999999,0.999901,1020203.04
816,0,0.000295,0.999999,0.999704,338871.22
817,1,0.999106,0.999999,0.000893,0.09
818,0,0.001338,0.999999,0.998661,74637.78
819,0,2.9e-05,0.999999,0.99997,3446983.8
820,0,0.000315,0.999999,0.999684,317349.93
821,0,8.5e-05,0.999999,0.999914,1176231.03
822,1,0.999414,0.999999,0.000585,0.06
823,1,0.999941,0.999999,5.8e-05,0.01
824,0,0.00087,0.999999,0.999129,114841.09
825,0,0.000414,0.999999,0.999585,241439.82
826,1,0.997882,0.999999,0.002117,0.21
827,0,0.000228,0.999999,0.999771,438476.82
828,1,0.999943,0.999999,5.6e-05,0.01
829,0,0.003257,0.999999,0.996742,30602.98
830,0,0.022948,0.999999,0.977051,4257.67
831,0,3.6e-05,0.999999,0.999963,2776903.64
832,0,0.000211,0.999999,0.999788,473810.72
833,0,0.00024,0.999999,0.999759,416548.89
834,0,0.00041,0.999999,0.999589,243796.25
835,0,9.1e-05,0.999999,0.999908,1098679.27
836,1,0.999988,0.999999,1.1e-05,0.0
837,0,0.000162,0.999999,0.999837,617145.24
838,1,0.999944,0.999999,5.5e-05,0.01
839,1,0.997868,0.999999,0.002131,0.21
840,1,0.999617,0.999999,0.000382,0.04
841,0,0.000284,0.999999,0.999715,351999.93
842,1,0.999816,0.999999,0.000183,0.02
843,0,0.009063,0.999999,0.990936,10933.85
844,0,0.000218,0.999999,0.999781,458594.1
845,1,0.999948,0.999999,5.1e-05,0.01
846,1,0.99951,0.999999,0.000489,0.05
847,0,4.6e-05,0.999999,0.999953,2173338.4
848,0,4.4e-05,0.999999,0.999955,2272108.61
849,0,2.1e-05,0.999999,0.999978,4759533.56
850,1,0.99994,0.999999,5.9e-05,0.01
851,1,0.99994,0.999999,5.9e-05,0.01
852,1,0.999822,0.999999,0.000177,0.02
853,1,0.999787,0.999999,0.000212,0.02
854,1,0.999942,0.999999,5.7e-05,0.01
855,0,0.001535,0.999999,0.998464,65046.09
856,0,0.000151,0.999999,0.999848,662107.15
857,1,0.999988,0.999999,1.1e-05,0.0
858,0,3.9e-05,0.999999,0.99996,2563342.73
859,0,0.259845,0.999999,0.740154,284.84
860,1,0.999847,0.999999,0.000152,0.02
861,0,0.000225,0.999999,0.999774,444324.25
862,1,0.999409,0.999999,0.00059,0.06
863,0,4.5e-05,0.999999,0.999954,2221626.31
864,0,4.5e-05,0.999999,0.999954,2221626.31
865,1,0.999905,0.999999,9.4e-05,0.01
866,1,0.999956,0.999999,4.3e-05,0.0
867,0,0.071688,0.999999,0.928311,1294.93
868,0,0.000109,0.999999,0.99989,917246.12
869,0,0.012725,0.999999,0.987274,7758.53
870,1,0.99995,0.999999,4.9e-05,0.0
871,1,0.999817,0.999999,0.000182,0.02
872,0,0.001194,0.999999,0.998805,83651.31
873,0,0.013348,0.999999,0.986651,7391.75
874,1,0.99993,0.999999,6.9e-05,0.01
875,1,0.999969,0.999999,3e-05,0.0
876,0,0.000187,0.999999,0.999812,534630.23
877,1,0.999755,0.999999,0.000244,0.02
878,1,0.999903,0.999999,9.6e-05,0.01
879,0,0.00019,0.999999,0.999809,526187.57
880,1,0.999957,0.999999,4.2e-05,0.0
881,1,0.998877,0.999999,0.001122,0.11
882,1,0.99996,0.999999,3.9e-05,0.0
883,1,0.999784,0.999999,0.000215,0.02
884,1,0.999796,0.999999,0.000203,0.02
885,1,0.998097,0.999999,0.001902,0.19
886,0,0.000401,0.999999,0.999598,249270.09
887,0,0.000932,0.999999,0.999067,107194.88
888,0,0.000129,0.999999,0.99987,775032.94
889,1,0.999205,0.999999,0.000794,0.08
890,0,7.3e-05,0.999999,0.999926,1369574.03
891,0,0.00033,0.999999,0.999669,302920.82
892,1,0.999923,0.999999,7.6e-05,0.01
893,1,0.997229,0.999999,0.00277,0.28
894,1,0.999719,0.999999,0.00028,0.03
895,0,0.000178,0.999999,0.999821,561665.64
896,1,0.999896,0.999999,0.000103,0.01
897,1,0.999935,0.999999,6.4e-05,0.01
898,1,0.99992,0.999999,7.9e-05,0.01
899,1,0.99998,0.999999,1.9e-05,0.0
900,1,0.999925,0.999999,7.4e-05,0.01
901,1,0.977323,0.999999,0.022676,2.32
902,1,0.999595,0.999999,0.000404,0.04
903,0,0.000366,0.999999,0.999633,273116.31
904,0,0.000148,0.999999,0.999851,675529.36
905,0,0.001474,0.999999,0.998525,67742.08
906,1,0.999941,0.999999,5.8e-05,0.01
907,1,0.79278,0.999999,0.207219,26.14
908,1,0.99993,0.999999,6.9e-05,0.01
909,1,0.999301,0.999999,0.000698,0.07
910,1,0.999877,0.999999,0.000122,0.01
911,1,0.999969,0.999999,3e-05,0.0
912,0,0.000151,0.999999,0.999848,662107.15
913,0,0.000352,0.999999,0.999647,283982.56
914,0,7e-05,0.999999,0.999929,1428265.96
915,1,0.999907,0.999999,9.2e-05,0.01
916,1,0.999881,0.999999,0.000118,0.01
917,0,3.3e-05,0.999999,0.999966,3029282.04
918,1,0.999906,0.999999,9.3e-05,0.01
919,1,0.99992,0.999999,7.9e-05,0.01
920,1,0.997527,0.999999,0.002472,0.25
921,1,0.999701,0.999999,0.000298,0.03
922,0,9.9e-05,0.999999,0.9999,1009897.99
923,1,0.999733,0.999999,0.000266,0.03
924,1,0.99994,0.999999,5.9e-05,0.01
925,0,0.000276,0.999999,0.999723,362205.35
926,0,0.000462,0.999999,0.999537,216345.32
927,1,0.999933,0.999999,6.6e-05,0.01
928,1,0.999941,0.999999,5.8e-05,0.01
929,0,8.8e-05,0.999999,0.999911,1136133.39
930,1,0.999944,0.999999,5.5e-05,0.01
931,0,0.000108,0.999999,0.999891,925739.28
932,0,0.000319,0.999999,0.99968,313369.49
933,0,6.8e-05,0.999999,0.999931,1470270.55
934,1,0.999935,0.999999,6.4e-05,0.01
935,1,0.999895,0.999999,0.000104,0.01
936,0,0.000795,0.999999,0.999204,125684.46
937,0,0.000246,0.999999,0.999753,406387.14
938,1,0.999758,0.999999,0.000241,0.02
939,0,0.008896,0.999999,0.991103,11140.98
940,0,0.000204,0.999999,0.999795,490071.57
941,0,0.01025,0.999999,0.989749,9656.08
942,0,0.000314,0.999999,0.999685,318360.88
943,0,0.000327,0.999999,0.999672,305700.74
944,1,0.999896,0.999999,0.000103,0.01
945,0,3.8e-05,0.999999,0.999961,2630784.0
946,0,8.7e-05,0.999999,0.999912,1149192.05
947,1,0.999955,0.999999,4.4e-05,0.0
948,0,8e-05,0.999999,0.999919,1249742.53
949,0,0.000204,0.999999,0.999795,490071.57
950,0,0.000669,0.999999,0.99933,149374.45
951,0,0.000191,0.999999,0.999808,523432.28
952,1,0.999954,0.999999,4.5e-05,0.0
953,0,0.000114,0.999999,0.999885,877015.17
954,1,0.999751,0.999999,0.000248,0.02
955,0,0.001469,0.999999,0.99853,67972.99
956,0,4.8e-05,0.999999,0.999951,2082797.33
957,0,4.9e-05,0.999999,0.99995,2040297.9
958,0,0.0015,0.999999,0.998499,66566.16
959,1,0.999953,0.999999,4.6e-05,0.0
960,0,0.001472,0.999999,0.998527,67834.25
961,1,0.999945,0.999999,5.4e-05,0.01
962,1,0.99996,0.999999,3.9e-05,0.0
963,0,0.000115,0.999999,0.999884,869388.75
964,1,0.999788,0.999999,0.000211,0.02
965,1,0.999965,0.999999,3.4e-05,0.0
966,0,0.000825,0.999999,0.999174,121110.53
967,0,0.01293,0.999999,0.987069,7633.94
968,1,0.997697,0.999999,0.002302,0.23
969,0,7.2e-05,0.999999,0.999927,1388594.64
970,0,0.001107,0.999999,0.998892,90233.33
971,0,0.00069,0.999999,0.999309,144825.29
972,1,0.998106,0.999999,0.001893,0.19
973,0,7.8e-05,0.999999,0.999921,1281785.67
974,0,0.000249,0.999999,0.99975,401489.9
975,0,0.000108,0.999999,0.999891,925739.28
976,1,0.999852,0.999999,0.000147,0.01
977,1,0.999387,0.999999,0.000612,0.06
978,1,0.999534,0.999999,0.000465,0.05
979,0,0.000242,0.999999,0.999757,413105.66
980,0,0.031071,0.999999,0.968928,3118.43
981,1,0.999824,0.999999,0.000175,0.02
982,0,0.000234,0.999999,0.999765,427231.74
983,1,0.999755,0.999999,0.000244,0.02
984,0,1.9e-05,0.999999,0.99998,5260284.06
985,0,0.000125,0.999999,0.999874,799835.21
986,0,4.4e-05,0.999999,0.999955,2272108.61
987,0,2.4e-05,0.999999,0.999975,4164827.16
988,1,0.999945,0.999999,5.4e-05,0.01
989,0,4.2e-05,0.999999,0.999957,2380283.27
990,0,0.001645,0.999999,0.998354,60689.84
991,0,0.000201,0.999999,0.999798,497387.19
992,0,0.000418,0.999999,0.999581,239128.49
993,1,0.999853,0.999999,0.000146,0.01
994,0,6.3e-05,0.999999,0.999936,1586948.1
995,0,2.8e-05,0.999999,0.999971,3570049.98
996,0,0.000584,0.999999,0.999415,171129.78
997,0,0.00404,0.999999,0.995959,24652.39
998,1,0.999908,0.999999,9.1e-05,0.01
999,0,3.4e-05,0.999999,0.999965,2940208.76
1000,0,9.8e-05,0.999999,0.999901,1020203.04
1001,1,0.999952,0.999999,4.7e-05,0.0
1002,1,0.99983,0.999999,0.000169,0.02
1003,1,0.999971,0.999999,2.8e-05,0.0
1004,0,4e-05,0.999999,0.999959,2499272.68
1005,1,0.999861,0.999999,0.000138,0.01
1006,1,0.99757,0.999999,0.002429,0.24
1007,1,0.999655,0.999999,0.000344,0.03
1008,0,0.001018,0.999999,0.998981,98130.76
1009,1,0.999513,0.999999,0.000486,0.05
1010,0,0.000146,0.999999,0.999853,684783.92
1011,0,0.000122,0.999999,0.999877,819504.14
1012,0,0.02172,0.999999,0.978279,4504.04
1013,1,0.999955,0.999999,4.4e-05,0.0
1014,0,0.000205,0.999999,0.999794,487680.6
1015,0,0.000223,0.999999,0.999776,448309.94
1016,1,0.999948,0.999999,5.1e-05,0.01
1017,0,7e-05,0.999999,0.999929,1428265.96
1018,1,0.999867,0.999999,0.000132,0.01
1019,1,0.99992,0.999999,7.9e-05,0.01
1020,1,0.99993,0.999999,6.9e-05,0.01
1021,0,0.000181,0.999999,0.999818,552355.12
1022,0,4.7e-05,0.999999,0.999952,2127104.87
1023,0,0.000702,0.999999,0.999297,142347.97
1024,1,0.994489,0.999999,0.00551,0.55
1025,0,5e-05,0.999999,0.999949,1999498.1
1026,0,0.000125,0.999999,0.999874,799835.21
1027,1,0.998456,0.999999,0.001543,0.15
1028,0,0.081084,0.999999,0.918915,1133.29
1029,0,6.2e-05,0.999999,0.999937,1612541.53
1030,1,0.999942,0.999999,5.7e-05,0.01
1031,0,0.004221,0.999999,0.995778,23590.99
1032,1,0.999646,0.999999,0.000353,0.04
1033,0,0.000141,0.999999,0.999858,709068.86
1034,0,0.001129,0.999999,0.99887,88473.09
1035,0,0.000237,0.999999,0.999762,421822.71
1036,0,0.000287,0.999999,0.999712,348319.57
1037,0,0.027765,0.999999,0.972234,3501.65
1038,1,0.999452,0.999999,0.000547,0.05
1039,0,9.5e-05,0.999999,0.999904,1052419.75
1040,0,0.000454,0.999999,0.999545,220159.25
1041,0,0.047342,0.999999,0.952657,2012.29
1042,1,0.999765,0.999999,0.000234,0.02
1043,1,0.999887,0.999999,0.000112,0.01
1044,1,0.999911,0.999999,8.8e-05,0.01
1045,1,0.999924,0.999999,7.5e-05,0.01
1046,1,0.99983,0.999999,0.000169,0.02
1047,1,0.901417,0.999999,0.098582,10.94
1048,1,0.999936,0.999999,6.3e-05,0.01
1049,0,0.000195,0.999999,0.999804,512693.71
1050,0,0.00016,0.999999,0.999839,624860.32
1051,1,0.999948,0.999999,5.1e-05,0.01
1052,0,1.9e-05,0.999999,0.99998,5260284.06
1053,0,0.000222,0.999999,0.999777,450329.71
1054,1,0.998224,0.999999,0.001775,0.18
1055,0,3.1e-05,0.999999,0.999968,3224663.01
1056,1,0.99949,0.999999,0.000509,0.05
1057,0,8e-05,0.999999,0.999919,1249742.53
1058,0,0.00111,0.999999,0.998889,89989.19
1059,1,0.053389,0.999999,0.94661,1773.04
1060,1,0.998869,0.999999,0.00113,0.11
1061,0,0.014776,0.999999,0.985223,6667.72
1062,0,0.000637,0.999999,0.999362,156883.25
1063,0,0.000361,0.999999,0.999638,276900.36
1064,1,0.99965,0.999999,0.000348,0.03
1065,0,0.00015,0.999999,0.999849,666521.57
1066,0,0.000119,0.999999,0.99988,840164.69
1067,1,0.999788,0.999999,0.000211,0.02
1068,1,0.920683,0.999999,0.079316,8.61
1069,0,8.7e-05,0.999999,0.999912,1149192.05
1070,1,0.999864,0.999999,0.000135,0.01
1071,1,0.999969,0.999999,3e-05,0.0
1072,1,0.999895,0.999999,0.000104,0.01
1073,1,0.999962,0.999999,3.7e-05,0.0
1074,1,0.999942,0.999999,5.7e-05,0.01
1075,1,0.999858,0.999999,0.000141,0.01
1076,1,0.999952,0.999999,4.7e-05,0.0
1077,1,0.999476,0.999999,0.000523,0.05
1078,0,0.005647,0.999999,0.994352,17608.47
1079,0,5.3e-05,0.999999,0.999946,1886334.65
1080,1,0.99975,0.999999,0.000249,0.02
1081,0,4.6e-05,0.999999,0.999953,2173338.4
1082,0,0.000694,0.999999,0.999305,143990.0
1083,1,0.999888,0.999999,0.000111,0.01
1084,1,0.999263,0.999999,0.000736,0.07
1085,0,3.8e-05,0.999999,0.999961,2630784.0
1086,1,0.999681,0.999999,0.000318,0.03
1087,1,0.999561,0.999999,0.000438,0.04
1088,1,0.999944,0.999999,5.5e-05,0.01
1089,1,0.999585,0.999999,0.000414,0.04
1090,0,0.000334,0.999999,0.999665,299291.94
1091,0,7.1e-05,0.999999,0.999928,1408150.96
1092,1,0.999491,0.999999,0.000508,0.05
1093,1,0.999785,0.999999,0.000214,0.02
1094,1,0.999649,0.999999,0.00035,0.04
1095,1,0.998107,0.999999,0.001892,0.19
1096,0,8.3e-05,0.999999,0.999916,1204572.94
1097,0,0.001914,0.999999,0.998085,52146.28
1098,1,0.999744,0.999999,0.000255,0.03
1099,0,0.00048,0.999999,0.999519,208228.79
1100,0,0.000382,0.999999,0.999617,261672.99
1101,0,0.001936,0.999999,0.998063,51552.57
1102,0,0.057265,0.999999,0.942734,1646.27
1103,0,0.000793,0.999999,0.999206,126001.69
1104,0,0.005893,0.999999,0.994106,16869.24
1105,1,0.999785,0.999999,0.000214,0.02
1106,0,0.000123,0.999999,0.999876,812841.23
1107,0,0.001663,0.999999,0.998336,60031.87
1108,0,0.000728,0.999999,0.999271,137260.61
1109,1,0.999613,0.999999,0.000386,0.04
1110,0,0.000111,0.999999,0.999888,900718.85
1111,0,0.009116,0.999999,0.990883,10869.7
1112,1,0.995482,0.999999,0.004517,0.45
1113,0,0.000159,0.999999,0.99984,628790.64
1114,1,0.999949,0.999999,5e-05,0.01
1115,1,0.998676,0.999999,0.001323,0.13
1116,0,4e-05,0.999999,0.999959,2499272.68
1117,0,0.00038,0.999999,0.999619,263050.71
1118,1,0.99956,0.999999,0.000439,0.04
1119,0,0.03387,0.999999,0.966129,2852.46
1120,0,0.061881,0.999999,0.938118,1516.0
1121,1,0.997504,0.999999,0.002495,0.25
1122,1,0.999765,0.999999,0.000234,0.02
1123,1,0.999961,0.999999,3.8e-05,0.0
