sinr_dl_db,mcs_dl,packet_loss_ratio,prb_utilization,retransmissions,cqi,load_level,mobility_speed,shadowing_enabled,throughput_mbps_roll3,throughput_mbps_roll5,throughput_mbps_lag1,throughput_mbps_lag3,jitter_ms_roll3,jitter_ms_roll5,jitter_ms_lag1,jitter_ms_lag3,sinr_dl_db_roll3,sinr_dl_db_roll5,sinr_dl_db_lag1,sinr_dl_db_lag3,packet_loss_ratio_roll3,packet_loss_ratio_roll5,packet_loss_ratio_lag1,packet_loss_ratio_lag3,timestamp,ue_id,y_true,y_pred
-0.117959,6,0.015,7,4,4,1,0,0,2.5378666666666665,1.801721999999997,3.6447,1.39501,2.4320133333333143,12.285780000000027,2.49876,4.35286,13.92428033333335,7.956868200000017,28.3182,12.2457,0.029166666666667552,0.34650000000000103,0.0725,0.645,397,5,1.80087,2.7294834
31.7354,28,0.545,2,18,15,2,0,0,2.4559999999999995,2.159315999999997,1.93533,2.03357,1.9812733333333143,2.658618000000028,1.80087,2.99641,19.978547000000017,17.150788200000015,-0.117959,13.5726,0.21083333333333423,0.25550000000000106,0.015,0.0,397,5,1.64419,2.1637022
-2.04412,4,0.31,4,1,3,1,0,0,1.6930033333333332,2.151455999999997,1.78797,3.6447,1.6311199999999808,2.0777060000000285,1.64419,2.49876,9.857773666666684,14.292824200000016,31.7354,28.3182,0.2900000000000009,0.18850000000000108,0.545,0.0725,398,5,1.4483,4.540005
-11.4677,0,0.975,4,399,0,2,0,0,1.0806399999999996,1.764389999999997,1.35571,1.93533,1.595539999999981,1.8172500000000285,1.4483,1.80087,6.074526666666684,9.284764200000016,-2.04412,-0.117959,0.6100000000000009,0.38350000000000106,0.31,0.015,398,5,1.69413,10.614539
-0.338621,4,0.0,8,8,3,1,0,0,1.146133333333333,1.432339999999997,0.09824,1.78797,1.5232433333333144,1.6029580000000283,1.69413,1.64419,-4.616813666666649,3.5534000000000163,-11.4677,31.7354,0.4283333333333343,0.36900000000000105,0.975,0.545,399,5,1.4273,2.6963444
-18.9949,0,1.0,2,2,0,2,0,0,0.6942299999999998,1.045273999999997,1.98445,1.35571,51.127143333333315,31.29478400000003,1.4273,1.4483,-10.267073666666649,-0.2219881999999842,-0.338621,-2.04412,0.6583333333333342,0.5660000000000011,0.0,0.31,399,5,150.26,83.31027
29.5624,28,0.135,2,4,15,1,0,0,1.2279999999999998,1.0275899999999971,0.0,0.09824,51.939059999999984,31.79192200000002,150.26,1.69413,3.409626333333351,-0.6565881999999839,-18.9949,-11.4677,0.37833333333333413,0.48400000000000104,1.0,0.975,400,5,4.12988,2.1149263
-12.7061,0,0.9475,5,740,0,2,0,0,0.6352846666666664,0.797708799999997,1.69955,1.98445,63.186459999999975,38.536162000000026,4.12988,1.4273,-0.712866666666649,-2.788984199999984,29.5624,-0.338621,0.6941666666666676,0.611500000000001,0.135,0.0,400,5,35.1695,87.98338
-17.8659,0,1.0,4,417,0,1,0,0,0.6352846666666664,0.7780607999999971,0.206304,0.0,23.767559999999985,44.59799600000003,35.1695,150.26,-0.3365333333333152,-4.0686241999999835,-12.7061,-18.9949,0.6941666666666676,0.616500000000001,0.9475,1.0,401,5,32.0033,41.583954
-19.0053,0,1.0,2,4,0,2,0,0,0.0687679999999997,0.38117079999999703,0.0,1.69955,28.951933333333315,48.24913600000003,32.0033,4.12988,-16.525766666666648,-7.8019599999999825,-17.8659,29.5624,0.9825000000000008,0.816500000000001,1.0,0.135,401,5,19.683,30.641792
-19.9154,0,1.0,9,426,0,1,0,0,0.0,0.38117079999999703,0.0,0.206304,45.91716666666665,35.41017600000003,19.683,35.1695,-18.92886666666665,-7.986059999999983,-19.0053,-12.7061,1.0,0.816500000000001,1.0,0.9475,402,5,86.0652,66.21516
-13.1843,0,0.99,4,194,0,2,0,0,0.01309866666666637,0.04911999999999707,0.0,0.0,43.799666666666646,39.714360000000035,86.0652,32.0033,-17.368333333333315,-16.53539999999998,-19.9154,-17.8659,0.9966666666666676,0.987500000000001,1.0,1.0,402,5,25.6508,20.693457
12.7062,20,0.76,3,128,11,1,0,0,0.17028266666666636,0.10216959999999706,0.039296,0.0,49.85743333333331,40.25172000000002,25.6508,19.683,-6.797833333333315,-11.452939999999984,-13.1843,-19.0053,0.9166666666666675,0.9500000000000011,0.99,1.0,403,5,37.8563,40.73399
-24.6679,24,0.895,2,30,0,2,0,0,0.3078186666666664,0.18469119999999709,0.471552,0.0,38.864833333333316,44.46854000000003,37.8563,86.0652,-8.381999999999982,-12.813339999999982,12.7062,-19.9154,0.8816666666666674,0.9290000000000009,0.76,1.0,403,5,53.0874,43.50044
-2.51971,2,0.42,7,30,2,1,0,0,0.6745799999999997,0.41260719999999707,0.412608,0.039296,42.48773333333332,47.83584000000003,53.0874,25.6508,-4.8271366666666475,-9.516221999999985,-24.6679,-13.1843,0.6916666666666674,0.8130000000000012,0.895,0.99,404,5,36.5195,14.450247
-19.8338,0,1.0,4,133,0,2,0,0,0.5173959999999997,0.41260719999999707,1.13958,0.471552,49.65106666666665,42.49206000000002,36.5195,37.8563,-15.673803333333316,-9.499901999999983,-2.51971,12.7062,0.7716666666666674,0.8130000000000009,0.42,0.76,404,5,59.3463,60.253887
-13.6106,0,0.93,4,597,0,1,0,0,0.425705333333333,0.43225519999999706,0.0,0.412608,46.23623333333331,45.93048000000003,59.3463,53.0874,-11.98803666666665,-9.585161999999984,-19.8338,-24.6679,0.7833333333333341,0.801000000000001,1.0,0.895,405,5,42.8429,64.669586
2.4371,8,0.12,3,10,5,2,0,0,1.1985286666666664,1.0295547999999972,0.137536,1.13958,34.91138333333331,38.868210000000026,42.8429,36.5195,-10.335766666666649,-11.638981999999984,-13.6106,-2.51971,0.6833333333333341,0.6730000000000012,0.93,0.42,405,5,2.54495,4.448776
-22.978,26,1.0,2,0,0,1,0,0,1.1985286666666664,0.9470331999999972,3.45805,0.0,40.89444999999998,43.70983000000003,2.54495,59.3463,-11.383833333333316,-11.301001999999984,2.4371,-19.8338,0.6833333333333341,0.6940000000000011,0.12,1.0,406,5,77.2955,73.68511
-4.77194,0,0.8,3,8,1,2,0,0,1.4146566666666665,0.8763011999999971,0.0,0.137536,28.703309999999977,37.659826000000024,77.2955,42.8429,-8.437613333333317,-11.751447999999986,-22.978,-13.6106,0.6400000000000008,0.7700000000000011,1.0,0.93,406,5,6.26948,7.7499714
-20.4739,0,1.0,2,214,0,1,0,0,0.261973333333333,0.8763011999999971,0.78592,3.45805,46.95132666666664,37.24836600000003,6.26948,2.54495,-16.074613333333318,-11.879467999999985,-4.77194,2.4371,0.9333333333333341,0.7700000000000011,0.8,0.12,407,5,57.289,60.630413
-8.80489,0,0.9175,4,164,0,2,0,0,0.37003733333333305,0.9136323999999971,0.0,0.0,30.430393333333313,34.22632600000003,57.289,77.2955,-11.350243333333315,-10.918325999999984,-20.4739,-22.978,0.9058333333333342,0.7675000000000011,1.0,1.0,407,5,27.7327,22.052547
7.47291,12,0.015,1,8,7,1,0,0,0.7531739999999997,0.6090883999999972,0.324192,0.78592,28.954173333333312,34.08550000000003,27.7327,6.26948,-7.268626666666649,-9.911163999999985,-8.80489,-4.77194,0.6441666666666674,0.7465000000000012,0.9175,0.8,408,5,1.84082,3.6860614
-23.0377,0,1.0,2,7,0,2,0,0,0.7531739999999997,0.6090883999999972,1.93533,0.0,17.990739999999978,23.50614000000003,1.84082,57.289,-8.12322666666665,-9.923103999999984,7.47291,-20.4739,0.6441666666666674,0.746500000000001,0.015,1.0,408,5,24.3987,30.16564
-13.1901,0,0.935,4,306,0,1,0,0,0.6876806666666663,0.4774467999999971,0.0,0.324192,21.688506666666644,30.01744400000003,24.3987,27.7327,-9.584963333333315,-11.606735999999984,-23.0377,-8.80489,0.6500000000000008,0.7735000000000011,1.0,0.9175,409,5,38.826,43.388332
11.4787,16,0.0125,1,9,9,2,0,0,1.3360639999999997,1.253542799999997,0.127712,1.93533,22.136439999999975,19.196568000000028,38.826,1.84082,-8.249699999999983,-5.216215999999984,-13.1901,7.47291,0.6491666666666674,0.5760000000000011,0.935,0.015,409,5,3.18462,1.6254643
-21.3657,0,1.0,9,97,0,1,0,0,1.3360639999999997,1.188704399999997,3.88048,0.0,94.58653999999997,61.99982800000002,3.18462,24.3987,-7.692366666666648,-7.728377999999983,11.4787,-23.0377,0.6491666666666674,0.5925000000000011,0.0125,1.0,410,5,241.749,160.7359
-3.82262,2,0.695,3,33,2,2,0,0,1.6930033333333332,1.041344399999997,0.0,0.127712,83.17904666666664,62.55236800000002,241.749,38.826,-4.569873333333315,-9.987483999999984,-21.3657,-13.1901,0.5691666666666674,0.728500000000001,1.0,0.935,410,5,4.60352,8.835819
-14.2342,0,0.955,9,365,0,1,0,0,0.42898199999999975,1.0590275999999972,1.19853,3.88048,100.44580666666663,68.66960800000003,4.60352,3.18462,-13.140839999999983,-8.226783999999984,-3.82262,11.4787,0.8833333333333341,0.7195000000000011,0.695,0.0125,411,5,54.9849,143.01183
-0.67337,4,0.675,4,33,3,2,0,0,0.8516019999999997,1.2870571999999971,0.088416,0.0,20.705973333333304,61.41030800000003,54.9849,241.749,-6.243396666666648,-5.723437999999983,-14.2342,-21.3657,0.7750000000000008,0.6675000000000011,0.955,1.0,411,5,2.5295,4.949423
14.2974,20,0.01,3,2,11,1,0,0,1.100475333333333,0.8999911999999972,1.26786,1.19853,20.140403333333303,61.35474600000002,2.5295,4.60352,-0.20338999999998109,-5.159697999999984,-0.67337,-3.82262,0.5466666666666675,0.667000000000001,0.675,0.695,412,5,2.90681,5.9162865
2.21924,6,0.48,4,25,4,2,0,0,1.752133333333333,1.308669199999997,1.94515,0.088416,2.375843333333305,13.343190000000027,2.90681,54.9849,5.281090000000019,-0.44270999999998306,14.2974,-14.2342,0.38833333333333414,0.5630000000000012,0.01,0.955,412,5,1.69122,2.935103
29.5443,28,0.02,2,15,15,1,0,0,1.9713466666666664,1.4540631999999971,2.04339,1.26786,2.144296666666638,12.789458000000028,1.69122,2.5295,15.353646666666686,6.2306740000000165,2.21924,-0.67337,0.17000000000000082,0.428000000000001,0.48,0.675,413,5,1.83486,2.0350838
-5.59508,0,0.88,3,127,0,2,0,0,1.480147333333333,1.530690399999997,1.9255,1.94515,1.8547499999999715,2.2001120000000283,1.83486,2.90681,8.72282000000002,7.958498000000016,29.5443,14.2974,0.46000000000000085,0.41300000000000103,0.02,0.01,413,5,2.03817,7.5587106
1.91314,8,0.02,1,12,5,1,0,0,1.440850666666666,1.6622183999999973,0.471552,2.04339,1.7932199999999714,1.9955380000000282,2.03817,1.69122,8.620786666666685,8.475800000000017,-5.59508,2.21924,0.3066666666666675,0.282000000000001,0.88,0.48,414,5,1.50663,2.607344
-19.087,0,0.9025,5,112,0,2,0,0,0.9267293333333328,1.3498155999999972,1.9255,1.9255,56.78626666666664,34.776976000000026,1.50663,1.83486,-7.589646666666648,1.7989200000000167,1.91314,29.5443,0.6008333333333341,0.46050000000000113,0.02,0.02,414,5,166.814,84.33638
3.41457,8,0.08,3,2,5,1,0,0,1.3720853333333327,1.3026615999999973,0.383136,0.471552,56.57527666666664,34.71977200000003,166.814,2.03817,-4.586429999999981,2.037986000000017,-19.087,-5.59508,0.33416666666666744,0.38050000000000106,0.9025,0.88,415,5,1.4052,-1.2201529
-10.9975,0,0.8625,4,562,0,2,0,0,0.9103586666666662,1.0256255999999973,1.80762,1.9255,67.40776666666663,41.153620000000025,1.4052,1.50663,-8.889976666666648,-6.070373999999984,3.41457,1.91314,0.6150000000000008,0.549000000000001,0.08,0.02,415,5,34.0041,53.756557
-5.09869,0,0.5,8,6,0,1,0,0,1.1101133333333328,1.1277951999999971,0.54032,0.383136,13.163536666666639,41.562248000000025,34.0041,166.814,-4.227206666666649,-5.971095999999983,-10.9975,-19.087,0.48083333333333417,0.4730000000000011,0.8625,0.9025,416,5,4.08131,8.631021
-19.0053,0,1.0,3,21,0,2,0,0,0.5075733333333329,0.7426951999999971,0.9824,1.80762,19.256136666666638,45.19752200000003,4.08131,1.4052,-11.700496666666647,-10.154783999999983,-5.09869,3.41457,0.7875000000000009,0.6690000000000011,0.5,0.08,416,5,19.683,35.979645
-17.8659,0,1.0,6,392,0,1,0,0,0.32746666666666624,0.6660679999999972,0.0,0.54032,18.589203333333305,18.23538200000003,19.683,34.0041,-13.989963333333314,-9.910563999999983,-19.0053,-10.9975,0.8333333333333343,0.688500000000001,1.0,0.8625,417,5,32.0033,31.42383
-7.51927,0,0.7775,4,231,0,2,0,0,0.2914453333333329,0.47941119999999715,0.0,0.9824,25.90846666666664,23.16216200000003,32.0033,4.08131,-14.796823333333315,-12.097331999999984,-17.8659,-5.09869,0.9258333333333342,0.8280000000000012,1.0,0.5,417,5,26.0391,13.063234
-19.9154,0,1.0,2,204,0,1,0,0,0.2914453333333329,0.3713471999999972,0.874336,0.0,48.03586666666664,33.57438200000003,26.0391,19.683,-15.100189999999982,-13.880911999999984,-7.51927,-19.0053,0.9258333333333342,0.855500000000001,0.7775,1.0,418,5,86.0652,58.289616
-24.6679,0,1.0,3,91,0,2,0,0,0.2914453333333329,0.17486719999999717,0.0,0.0,55.06389999999998,43.375600000000034,86.0652,32.0033,-17.367523333333313,-17.794753999999983,-19.9154,-17.8659,0.9258333333333342,0.955500000000001,1.0,1.0,418,5,53.0874,58.540012
-12.6104,0,0.795,9,248,0,1,0,0,0.13426133333333287,0.25542399999999715,0.0,0.874336,58.85659999999998,46.92244000000004,53.0874,26.0391,-19.064566666666646,-16.515773999999983,-24.6679,-7.51927,0.9316666666666675,0.914500000000001,1.0,0.7775,419,5,37.4172,58.769356
-19.8338,0,1.0,2,156,0,2,0,0,0.13426133333333287,0.25542399999999715,0.402784,0.0,49.95029999999998,52.39104000000003,37.4172,86.0652,-19.03736666666665,-16.909353999999986,-12.6104,-19.9154,0.9316666666666675,0.914500000000001,0.795,1.0,419,5,59.3463,59.045094
-8.43042,0,0.945,6,238,0,1,0,0,0.17028266666666622,0.10216959999999715,0.0,0.0,44.21999999999998,54.36252000000003,59.3463,53.0874,-13.624873333333314,-17.091583999999983,-19.8338,-24.6679,0.9133333333333341,0.9480000000000011,1.0,1.0,420,5,35.8965,37.903484
2.4371,8,0.34,3,9,5,2,0,0,0.9005346666666663,0.6208775999999971,0.108064,0.402784,32.578249999999976,37.647870000000026,35.8965,37.4172,-8.609039999999982,-12.62108399999998,-8.43042,-12.6104,0.7616666666666676,0.8160000000000011,0.945,0.795,420,5,2.49195,4.8797903
-13.6106,0,0.96,5,426,0,1,0,0,0.9267319999999996,0.6365959999999972,2.59354,0.0,27.134149999999977,35.63319000000003,2.49195,59.3463,-6.534639999999981,-10.409623999999983,2.4371,-19.8338,0.7483333333333343,0.808000000000001,0.34,1.0,421,5,43.014,53.724277
-5.36399,0,0.795,3,8,0,2,0,0,1.159233333333333,0.7171527999999971,0.078592,0.108064,17.27449333333331,29.41325600000003,43.014,35.8965,-5.512496666666647,-8.960341999999981,-13.6106,-8.43042,0.6983333333333342,0.808000000000001,0.96,0.945,421,5,6.31753,7.820393
-22.978,26,1.0,2,13,0,1,0,0,0.29471999999999954,0.7171527999999971,0.805568,2.59354,42.20900999999998,33.003096000000035,6.31753,2.49195,-13.984196666666648,-9.589181999999983,-5.36399,2.4371,0.9183333333333342,0.808000000000001,0.795,0.34,422,5,77.2955,65.36031
-8.99749,0,0.8875,4,141,0,2,0,0,0.4158826666666662,0.7839559999999972,0.0,0.078592,37.33957666666664,31.504936000000033,77.2955,43.014,-12.446493333333315,-9.702595999999984,-22.978,-13.6106,0.8941666666666676,0.7965000000000011,1.0,0.96,422,5,28.4057,23.116108
-20.4739,0,1.0,9,174,0,1,0,0,0.14735999999999955,0.2652479999999972,0.44208,0.805568,54.330066666666646,42.464346000000035,28.4057,6.31753,-17.48312999999998,-14.284795999999982,-8.99749,-5.36399,0.9625000000000009,0.9285000000000011,0.8875,0.795,423,5,57.289,73.88863
-20.1049,0,1.0,2,37,0,2,0,0,0.14735999999999955,0.24952959999999721,0.0,0.0,36.69779999999998,38.74128600000003,57.289,77.2955,-16.525429999999982,-15.583655999999985,-20.4739,-22.978,0.9625000000000009,0.9365000000000009,1.0,1.0,423,5,24.3987,35.599575
7.30367,14,0.005,1,4,8,1,0,0,0.6516599999999996,0.4794119999999972,0.0,0.44208,27.831756666666646,37.83929400000003,24.3987,28.4057,-11.091709999999983,-13.050123999999983,-20.1049,-8.99749,0.6683333333333342,0.778500000000001,1.0,0.8875,424,5,1.80757,3.7569811
11.6035,18,0.09,4,4,10,2,0,0,1.8436399999999995,1.1945999999999972,1.95498,0.0,9.768099999999977,22.99980000000003,1.80757,57.289,-0.39924333333331435,-6.133823999999985,7.30367,-20.4739,0.36500000000000093,0.596500000000001,0.005,1.0,424,5,3.09803,4.6256943
-13.1901,0,0.975,3,340,0,1,0,0,1.8600133333333329,1.1160079999999972,3.57594,0.0,15.080499999999978,25.38584000000003,3.09803,24.3987,1.9056900000000194,-6.972345999999983,11.6035,-20.1049,0.3566666666666676,0.614000000000001,0.09,1.0,425,5,40.3359,43.43633
-3.82262,2,0.85,2,18,2,2,0,0,1.4048333333333332,1.2338959999999972,0.04912,1.95498,16.020619999999976,14.85362600000003,40.3359,1.80757,-1.8030733333333142,-3.6420899999999827,-13.1901,7.30367,0.6383333333333342,0.5840000000000011,0.975,0.005,425,5,4.62793,8.632
-0.281905,6,1.0,4,291,4,1,0,0,0.2128533333333329,1.2338959999999972,0.58944,3.57594,95.57094333333332,58.32368600000003,4.62793,3.09803,-5.764874999999981,0.3225090000000173,-3.82262,11.6035,0.9416666666666677,0.5840000000000011,0.85,0.09,426,5,241.749,164.2205
-0.67337,4,0.6625,2,3,3,2,0,0,0.6385599999999996,1.1081479999999972,0.0,0.04912,82.9613633333333,58.46360400000003,241.749,40.3359,-1.5926316666666478,-1.272898999999983,-0.281905,-13.1901,0.8375000000000008,0.7155000000000011,1.0,0.975,426,5,2.50716,5.459894
-14.2342,0,0.975,8,195,0,1,0,0,0.45845333333333294,0.40278399999999726,1.32624,0.58944,99.82648666666664,68.88865800000004,2.50716,4.62793,-5.063158333333314,-6.440438999999984,-0.67337,-3.82262,0.8791666666666677,0.892500000000001,0.6625,0.85,427,5,55.2233,188.38731
2.21924,6,0.2475,9,9,4,2,0,0,1.4441266666666663,0.9843639999999972,0.04912,0.0,19.799306666666638,61.15497000000003,55.2233,241.749,-4.229443333333315,-3.3585709999999827,-14.2342,-0.281905,0.6283333333333342,0.747000000000001,0.975,1.0,427,5,1.66746,3.0681689
36.4234,28,0.0,2,0,15,1,0,0,1.6569799999999997,1.2594359999999973,2.95702,1.32624,19.88813666666664,60.784114000000024,1.66746,2.50716,8.136146666666685,4.690633000000018,2.21924,-0.67337,0.4075000000000009,0.5770000000000011,0.2475,0.6625,428,5,2.77365,4.9600368
-5.59508,0,0.8975,3,7,0,2,0,0,1.7748679999999997,1.3399927999999972,1.9648,0.04912,2.168383333333305,12.847122000000027,2.77365,55.2233,11.015853333333352,3.627998000000017,36.4234,-14.2342,0.38166666666666754,0.556500000000001,0.0,0.975,428,5,2.06404,8.007672
-5.83629,0,0.36,8,14,0,1,0,0,1.2083513333333329,1.3262387999999974,0.402784,2.95702,2.247706666666638,12.72677600000003,2.06404,1.66746,8.330676666666685,2.595414000000017,-5.59508,2.21924,0.4191666666666675,0.49600000000000105,0.8975,0.2475,429,5,1.90543,6.2645473
-19.087,0,1.0,4,464,0,2,0,0,0.5534179999999996,1.3164147999999973,1.25747,1.9648,56.9278233333333,35.04491600000003,1.90543,2.77365,-10.172789999999983,1.624854000000017,-5.83629,36.4234,0.7525000000000008,0.501000000000001,0.36,0.0,429,5,166.814,104.59035
1.91314,8,0.0,3,2,5,1,0,0,1.0740899999999998,1.1179707999999973,0.0,0.402784,56.72565666666663,35.00293200000003,166.814,2.06404,-7.670049999999983,1.5636340000000173,-19.087,-5.59508,0.4533333333333342,0.451500000000001,1.0,0.8975,430,5,1.45754,-0.800515
-10.9975,0,0.9525,4,626,0,2,0,0,0.7171519999999996,0.7623419999999973,1.9648,1.25747,67.3544133333333,41.20654200000003,1.45754,1.90543,-9.390453333333316,-7.920545999999983,1.91314,-5.83629,0.6508333333333343,0.642000000000001,0.0,0.36,430,5,33.7917,79.7896
30.7289,28,0.0,2,8,15,1,0,0,1.3982819999999994,1.0904631999999974,0.186656,0.0,12.232279999999973,41.08325400000003,33.7917,166.814,7.214846666666684,-0.655749999999982,-10.9975,-19.087,0.3175000000000009,0.4625000000000011,0.9525,1.0,431,5,1.4476,2.1017761
-8.27585,0,0.9225,4,140,0,2,0,0,0.8448633333333327,0.8998779999999973,2.04339,1.9648,22.43019999999997,47.11242800000003,1.4476,1.45754,3.8185166666666848,-1.1436619999999826,30.7289,1.91314,0.6250000000000009,0.5750000000000011,0.0,0.0,431,5,32.0513,38.541813
-5.09869,0,0.515,8,4,0,1,0,0,1.100287333333333,1.0904635999999972,0.304544,0.186656,12.502239999999972,14.551192000000029,32.0513,33.7917,5.784786666666684,1.654000000000017,-8.27585,-10.9975,0.4791666666666676,0.4780000000000011,0.9225,0.9525,432,5,4.00782,8.99701
-7.3294,0,0.8325,4,255,0,2,0,0,0.6385599999999996,0.8291451999999973,0.952928,2.04339,20.266706666666636,19.20788400000003,4.00782,1.4476,-6.9013133333333165,-0.19450799999998286,-5.09869,30.7289,0.7566666666666676,0.6445000000000011,0.515,0.0,432,5,24.741,19.640257
0.559108,6,1.0,4,149,4,1,0,0,0.5370453333333329,0.7918139999999972,0.658208,0.304544,20.25070666666664,18.850204000000026,24.741,32.0513,-3.9563273333333164,2.1168136000000173,-7.3294,-8.27585,0.782500000000001,0.654000000000001,0.8325,0.9225,433,5,32.0033,32.15702
-8.30979,0,0.895,2,37,0,2,0,0,0.35693866666666624,0.4656575999999973,0.0,0.952928,37.28323333333331,29.58176400000003,32.0033,4.00782,-5.026693999999982,-5.6909243999999815,0.559108,-5.09869,0.9091666666666676,0.8330000000000011,1.0,0.515,433,5,55.1054,28.570219
-19.9154,0,1.0,2,155,0,1,0,0,0.13753599999999955,0.4047487999999973,0.412608,0.658208,57.724633333333315,40.38454400000003,55.1054,24.741,-9.222027333333317,-8.018834399999983,-8.30979,-7.3294,0.9650000000000009,0.848500000000001,0.895,0.8325,434,5,86.0652,74.73581
-21.908,0,1.0,3,41,0,2,0,0,0.13753599999999955,0.21416319999999725,0.0,0.0,66.83896666666665,51.45224000000003,86.0652,32.0033,-16.711063333333318,-11.380696399999982,-19.9154,0.559108,0.9650000000000009,0.9455000000000011,1.0,1.0,434,5,59.3463,72.61055
-20.6273,0,0.8,5,461,0,1,0,0,0.13098666666666622,0.16111359999999725,0.0,0.412608,60.81359999999998,53.90990000000003,59.3463,55.1054,-20.816899999999986,-14.040276399999982,-21.908,-8.30979,0.9333333333333341,0.9390000000000012,1.0,0.895,435,5,37.0293,62.985798
0.420461,6,0.3875,2,8,4,2,0,0,0.9332799999999996,0.6424895999999973,0.39296,0.0,32.945883333333306,48.001650000000026,37.0293,86.0652,-14.038279666666652,-14.068005799999984,-20.6273,-19.9154,0.7291666666666675,0.8165000000000011,0.8,1.0,435,5,2.46205,1.867793
-8.43042,0,0.975,2,128,0,1,0,0,0.9496533333333329,0.5697919999999972,2.40688,0.0,25.325049999999976,44.27733000000003,2.46205,59.3463,-9.545752999999984,-14.092131799999981,0.420461,-21.908,0.7208333333333342,0.832500000000001,0.3875,1.0,436,5,36.4838,42.04288
-5.36399,0,0.9,3,0,0,2,0,0,0.9496533333333329,0.6483839999999972,0.04912,0.39296,15.07420333333331,28.319642000000034,36.4838,37.0293,-4.457982999999984,-11.181849799999982,-8.43042,-20.6273,0.7541666666666677,0.8125000000000011,0.975,0.8,436,5,6.27676,10.7658615
-13.6106,0,0.98,3,463,0,1,0,0,0.16045866666666622,0.6562431999999973,0.39296,2.40688,28.673219999999976,25.102202000000027,6.27676,2.46205,-9.135003333333318,-9.522369799999982,-5.36399,0.420461,0.9516666666666675,0.8085000000000011,0.9,0.3875,437,5,43.2591,49.74288
-20.1049,0,1.0,8,187,0,2,0,0,0.14408533333333287,0.5776511999999973,0.039296,0.04912,24.644853333333312,22.576082000000028,43.2591,36.4838,-13.02649666666665,-9.417889799999982,-13.6106,-8.43042,0.9600000000000009,0.8485000000000011,0.98,0.975,437,5,24.3987,26.922495
-10.0921,0,0.84,4,142,0,1,0,0,0.11788799999999955,0.15914879999999726,0.0,0.39296,53.096066666666644,40.409752000000026,24.3987,6.27676,-14.602533333333318,-11.520401999999983,-20.1049,-5.36399,0.9400000000000008,0.9390000000000012,1.0,0.9,438,5,91.6304,51.32381
37.0378,28,0.0,2,9,15,2,0,0,1.5063459999999995,0.9902587999999973,0.314368,0.039296,39.69240666666664,33.72261600000003,91.6304,43.2591,2.2802666666666815,-2.4267579999999827,-10.0921,-13.6106,0.6133333333333342,0.7440000000000012,0.84,0.98,438,5,3.04812,-0.618568
-20.4739,0,1.0,1,123,0,1,0,0,1.5063459999999995,0.9116667999999974,4.20467,0.0,50.655839999999976,43.925064000000035,3.04812,24.3987,2.1572666666666813,-5.448739999999983,37.0378,-20.1049,0.6133333333333342,0.7640000000000011,0.0,1.0,439,5,57.289,115.74302
-3.82262,2,0.8575,2,1,2,2,0,0,1.588212666666666,1.0158011999999974,0.0,0.314368,21.66315333333331,36.20371200000003,57.289,91.6304,4.247093333333349,-3.491143999999983,-20.4739,-10.0921,0.6191666666666675,0.7395000000000012,1.0,0.84,439,5,4.65234,9.891067
5.90739,12,0.01,3,2,7,1,0,0,0.8350393333333327,1.4048311999999974,0.559968,4.20467,21.240439999999975,31.679968000000024,4.65234,3.04812,-6.129709999999984,1.711314000000017,-3.82262,37.0378,0.6225000000000008,0.5415000000000011,0.8575,0.0,440,5,1.77998,3.3538308
4.72935,10,0.02,3,90,6,2,0,0,2.118709333333333,2.1121595999999974,1.94515,0.0,2.9799533333333095,13.855396000000027,1.77998,57.289,2.2713733333333503,4.675604000000018,5.90739,-20.4739,0.2958333333333342,0.3775000000000011,0.01,1.0,440,5,2.50754,2.689536
15.65,22,0.9,3,129,12,1,0,0,1.9975466666666664,1.3105215999999973,3.85101,0.559968,15.888239999999977,21.92121200000003,2.50754,4.65234,8.762246666666684,0.39804400000001827,4.72935,-3.82262,0.3100000000000009,0.5575000000000012,0.02,0.8575,441,5,43.3772,38.61203
-1.65633,4,0.3525,3,5,3,2,0,0,2.1973033333333327,1.8194055999999974,0.19648,1.94515,15.851096666666644,10.797122000000028,43.3772,1.77998,6.241006666666684,4.161558000000019,15.65,5.90739,0.4241666666666675,0.4280000000000011,0.9,0.01,441,5,1.66855,3.412382
-15.225,0,0.835,8,514,0,1,0,0,1.0216973333333328,1.7722503999999972,2.54442,3.85101,84.27991666666665,51.42545400000004,1.66855,2.50754,-0.4104433333333167,1.8810820000000188,-1.65633,4.72935,0.6958333333333342,0.4235000000000012,0.3525,0.02,442,5,207.794,106.903656
4.77164,10,0.225,5,15,6,2,0,0,1.971350666666666,1.9923083999999975,0.324192,0.19648,70.50567,51.48035000000003,207.794,43.3772,-4.036563333333317,1.6539320000000184,-15.225,15.65,0.47083333333333427,0.4665000000000011,0.835,0.9,442,5,2.05446,5.7006536
-14.2342,0,0.98,4,169,0,1,0,0,1.136309333333333,1.2299655999999974,3.04544,2.54442,88.53755333333332,62.13168200000003,2.05446,1.66855,-8.22918666666665,-2.1387779999999816,4.77164,-1.65633,0.6800000000000009,0.6585000000000011,0.225,0.3525,443,5,55.7642,157.9381
